"ID","mother","mother_social","father","sex","birth_clan","birth_date","birth_year","mother_rank_ord","mother_rank_std","mother_rank_std_0_1","lifespan","left_censored","right_censored","Fped","total_number_cubs","ancestors","n_ancestors","clansize_native","clansize_all","keep_mainclan_born","keep_non_adopted","keep_followed_atleast4yrs","keep_followed_atleast8yrs","keep_followed_atleast10yrs","keep_followed_atleast12yrs","keep_survived_to_24m","keep_left_uncensored","keep_right_uncensored","keep_sextets_and_septets"
"CroCro_0363","CroCro_0317","CroCro_0317","CroCro_1006","male","E",2012-10-24,2012,30,-0.870967741935484,0.0645161290322581,11.6906228610541,FALSE,FALSE,0,2,NA,6,32,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_5172",NA,NA,NA,NA,"E",2012-10-25,2012,NA,NA,NA,0.0657084188911704,FALSE,FALSE,0,0,NA,0,32,48,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_5541","CroCro_0325","CroCro_0325",NA,NA,"E",2012-10-27,2012,13,0.225806451612903,0.612903225806452,0.0602327173169062,FALSE,FALSE,0,0,NA,3,32,49,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4545","CroCro_0315","CroCro_0315","CroCro_4918","male","E",2012-10-28,2012,4,0.806451612903226,0.903225806451613,0.0410677618069815,FALSE,FALSE,0.140625,0,NA,6,32,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_5782","E-103","E-103",NA,NA,"E",2012-11-03,2012,29,-0.806451612903226,0.0967741935483871,0.027378507871321,FALSE,FALSE,0,0,NA,3,32,52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_4480","E-103","E-103",NA,NA,"E",2012-11-03,2012,29,-0.806451612903226,0.0967741935483871,0.027378507871321,FALSE,FALSE,0,0,NA,3,32,52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0364","E-139","E-139","X-065","male","E",2012-11-13,2012,24,-0.483870967741935,0.258064516129032,8.7419575633128,FALSE,FALSE,0,2,NA,4,32,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_4017","E-139","E-139","L-202","female","E",2012-11-13,2012,24,-0.483870967741935,0.258064516129032,2.07529089664613,FALSE,FALSE,0.0078125,0,NA,6,32,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0365","CroCro_0323","CroCro_0323","X-065","female","E",2013-02-26,2013,19,-0.714285714285714,0.142857142857143,4,FALSE,FALSE,0,0,NA,4,22,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0366","CroCro_0323","CroCro_0323","X-065","male","E",2013-02-26,2013,19,-0.714285714285714,0.142857142857143,0.783025325119781,FALSE,FALSE,0,0,NA,4,22,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0367","CroCro_0297","CroCro_0297","CroCro_1006","female","E",2013-03-04,2013,13,-0.142857142857143,0.428571428571429,0.766598220396988,FALSE,FALSE,0,0,NA,6,22,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"CroCro_0368","CroCro_0312","CroCro_0312","CroCro_0594","female","E",2013-05-04,2013,21,-1,0,9.67008898015058,FALSE,FALSE,0.015625,8,NA,6,21,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0369","CroCro_0312","CroCro_0312","CroCro_0594","male","E",2013-05-04,2013,21,-1,0,3.79466119096509,FALSE,FALSE,0.015625,0,NA,6,21,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0370","CroCro_0318","CroCro_0318","CroCro_1006","male","E",2013-05-28,2013,12,-0.1,0.45,8.90896646132786,FALSE,FALSE,0,1,NA,6,21,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_0371","E-166","E-166","CroCro_0311","male","E",2013-09-29,2013,1,1,1,1.19917864476386,FALSE,FALSE,0.046875,0,NA,6,23,41,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4019","E-158","E-158",NA,"male","E",2013-10-10,2013,9,0.272727272727273,0.636363636363636,0.668035592060233,FALSE,FALSE,0,0,NA,3,23,43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_3990","E-158","E-158",NA,NA,"E",2013-10-10,2013,9,0.272727272727273,0.636363636363636,0.191649555099247,FALSE,FALSE,0,0,NA,3,23,43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4038","E-185","E-185","X-083","male","E",2013-10-20,2013,8,0.363636363636364,0.681818181818182,1.11156741957563,FALSE,FALSE,0,0,NA,4,23,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"E-245","E-185","E-185","X-083","female","E",2013-10-20,2013,8,0.363636363636364,0.681818181818182,9.36892539356605,FALSE,FALSE,0,4,NA,4,23,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_0373","CroCro_4313","CroCro_4313","CroCro_0594","male","E",2012-12-18,2012,7,0.428571428571429,0.714285714285714,2.63381245722108,FALSE,FALSE,0,0,NA,6,22,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"E-248","CroCro_0308","CroCro_0308","L-202","female","E",2014-04-08,2014,12,0.153846153846154,0.576923076923077,4.68446269678302,FALSE,FALSE,0,1,NA,6,27,42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0375","CroCro_4357","CroCro_4357","X-065","male","E",2014-04-19,2014,2,0.923076923076923,0.961538461538462,4.91991786447639,FALSE,FALSE,0.25,0,NA,4,27,43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_4467","E-183","E-183",NA,NA,"E",2014-05-10,2014,16,-0.0714285714285714,0.464285714285714,0.0602327173169062,FALSE,FALSE,0,0,NA,3,29,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5360","CroCro_0361","CroCro_0361",NA,"female","E",2014-05-15,2014,5,0.714285714285714,0.857142857142857,0.626967830253251,FALSE,FALSE,0,0,NA,3,29,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5520","CroCro_0323","CroCro_0323",NA,NA,"E",2014-06-24,2014,23,-0.517241379310345,0.241379310344828,0.42984257357974,FALSE,FALSE,0,0,NA,3,30,47,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0376","CroCro_0317","CroCro_0317","X-083","female","E",2014-10-04,2014,26,-0.666666666666667,0.166666666666667,3.89048596851472,FALSE,FALSE,0,0,NA,4,31,48,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_0377","CroCro_0315","CroCro_0315","CroCro_0594","male","E",2014-10-08,2014,4,0.8,0.9,0.262833675564682,FALSE,FALSE,0.0234375,0,NA,6,31,49,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4636","CroCro_4313","CroCro_4313",NA,NA,"E",2014-10-22,2014,7,0.625,0.8125,0.114989733059548,FALSE,FALSE,0,0,NA,3,33,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4399","CroCro_0348","CroCro_0348",NA,"male","E",2014-10-28,2014,14,0.1875,0.59375,0.172484599589322,FALSE,FALSE,0,0,NA,3,33,51,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5316","E-183","E-183",NA,NA,"E",2014-11-02,2014,20,-0.1875,0.40625,0.0766598220396988,FALSE,FALSE,0,0,NA,3,33,52,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4984","E-166","E-166","CroCro_0311","male","E",2014-12-26,2014,1,1,1,3.67967145790554,FALSE,FALSE,0.046875,0,NA,6,24,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4033","E-166","E-166","CroCro_0311","male","E",2014-12-26,2014,1,1,1,5.30321697467488,FALSE,FALSE,0.046875,0,NA,6,24,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_5372","CroCro_0312","CroCro_0312","CroCro_5137","female","E",2015-01-25,2015,20,-0.80952380952381,0.0952380952380952,1.45653661875428,FALSE,FALSE,0.00390625,0,NA,6,22,43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_3920","E-158","E-158","L-202","female","E",2015-01-31,2015,7,0.428571428571429,0.714285714285714,1.49486652977413,FALSE,FALSE,0,0,NA,6,22,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_3988","E-158","E-158",NA,"female","E",2015-01-31,2015,7,0.428571428571429,0.714285714285714,0.898015058179329,FALSE,FALSE,0,0,NA,3,22,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5753","CroCro_0312","CroCro_0312",NA,"male","E",2015-01-25,2015,20,-0.80952380952381,0.0952380952380952,0.840520191649555,FALSE,FALSE,0,0,NA,3,22,43,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5623",NA,NA,NA,"female","E",2015-05-10,2015,NA,NA,NA,0.336755646817248,FALSE,FALSE,0,0,NA,0,24,47,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5499",NA,NA,NA,NA,"E",2015-05-10,2015,NA,NA,NA,0.336755646817248,FALSE,FALSE,0,0,NA,0,24,47,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5555","CroCro_4357","CroCro_4357","X-065","female","E",2015-06-19,2015,2,0.91304347826087,0.956521739130435,0.733744010951403,FALSE,FALSE,0.25,0,NA,4,24,48,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5437","E-183","E-183",NA,"female","E",2015-06-26,2015,15,-0.217391304347826,0.391304347826087,3.44147843942505,FALSE,FALSE,0,0,NA,3,24,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_0378","E-183","E-183","CroCro_4505","female","E",2015-06-26,2015,15,-0.217391304347826,0.391304347826087,8.75838466803559,FALSE,FALSE,0,4,NA,6,24,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0379","CroCro_0318","CroCro_0318","L-202","female","E",2015-08-22,2015,11,0.0909090909090909,0.545454545454545,3.17043121149897,FALSE,FALSE,0.0625,0,NA,6,23,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0380","CroCro_0333","CroCro_0333","X-083","female","E",2014-11-20,2014,30,-0.8125,0.09375,NA,FALSE,TRUE,0,7,NA,4,33,53,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_3958","E-184","E-184","X-065","female","E",2015-12-18,2015,13,0,0.5,3.14305270362765,FALSE,FALSE,0,0,NA,4,25,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_4402","E-184","E-184","X-065","male","E",2015-12-18,2015,13,0,0.5,1.3388090349076,FALSE,FALSE,0,0,NA,4,25,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4460","E-185","E-185","CroCro_5137","male","E",2015-12-22,2015,5,0.666666666666667,0.833333333333333,0.63791923340178,FALSE,FALSE,0.0703125,0,NA,6,25,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5513","E-185","E-185",NA,"male","E",2015-12-22,2015,5,0.666666666666667,0.833333333333333,0.63791923340178,FALSE,FALSE,0,0,NA,3,25,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4573","CroCro_0308","CroCro_0308","CroCro_4317","male","E",2016-02-08,2016,11,0.285714285714286,0.642857142857143,1.19644079397673,FALSE,FALSE,0.01171875,0,NA,6,29,54,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5449","CroCro_0317","CroCro_0317","X-083","male","E",2016-06-27,2016,23,-0.466666666666667,0.266666666666667,NA,FALSE,TRUE,0,4,NA,4,31,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4715","CroCro_0317","CroCro_0317",NA,"male","E",2016-06-27,2016,23,-0.466666666666667,0.266666666666667,0.457221081451061,FALSE,FALSE,0,0,NA,3,31,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4964",NA,NA,NA,"female","E",2016-07-16,2016,NA,NA,NA,0.405201916495551,FALSE,FALSE,0,0,NA,0,30,55,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5277","CroCro_0312","CroCro_0312",NA,"female","E",2016-07-28,2016,27,-0.857142857142857,0.0714285714285714,1.8425735797399,FALSE,FALSE,0,0,NA,3,29,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4184","E-166","E-166","L-202","female","E",2016-09-26,2016,1,1,1,NA,FALSE,TRUE,0,4,NA,6,29,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_0381","CroCro_0308","CroCro_0308","CroCro_4317","male","E",2016-02-08,2016,11,0.285714285714286,0.642857142857143,1.19644079397673,FALSE,FALSE,0.01171875,0,NA,6,29,54,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5664","CroCro_4357","CroCro_4357","X-083","female","E",2017-02-02,2017,4,0.785714285714286,0.892857142857143,NA,FALSE,TRUE,0,4,NA,4,29,52,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5725","CroCro_4357","CroCro_4357","X-083","female","E",2017-02-02,2017,4,0.785714285714286,0.892857142857143,NA,FALSE,TRUE,0,6,NA,4,29,52,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5307","E-245","E-245","CroCro_1177","female","E",2017-02-15,2017,7,0.6,0.8,NA,FALSE,TRUE,0,7,NA,4,31,52,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5386","CroCro_0368","CroCro_0368",NA,NA,"E",2017-03-08,2017,29,-1,0,0.279260780287474,FALSE,FALSE,0,0,NA,3,29,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4439","CroCro_0368","CroCro_0368",NA,NA,"E",2017-03-08,2017,29,-1,0,1.05133470225873,FALSE,FALSE,0,0,NA,3,29,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5492","CroCro_0333","CroCro_0333","CroCro_0594","male","E",2017-05-05,2017,23,-0.76,0.12,NA,FALSE,TRUE,0.0234375,0,NA,6,26,49,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4701","E-183","E-183","L-202","female","E",2016-11-05,2016,16,-0.0714285714285714,0.464285714285714,NA,FALSE,TRUE,0,4,NA,6,29,54,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_0382","E-184","E-184","L-202","female","E",2017-11-02,2017,13,0.04,0.52,1.99863107460643,FALSE,FALSE,0,0,NA,6,26,44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"E-291","E-248","E-248","N-173","female","E",2017-11-26,2017,10,0.307692307692308,0.653846153846154,1.04859685147159,FALSE,FALSE,0.0166015625,0,NA,6,27,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5604","CroCro_0308","CroCro_0308",NA,NA,"E",2018-03-30,2018,12,0.214285714285714,0.607142857142857,0.454483230663929,FALSE,FALSE,0,0,NA,3,29,44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5525","CroCro_0308","CroCro_0308",NA,NA,"E",2018-03-30,2018,12,0.214285714285714,0.607142857142857,0.446269678302533,FALSE,FALSE,0,0,NA,3,29,44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5481","CroCro_0312","CroCro_0312",NA,"female","E",2018-05-23,2018,28,-0.862068965517241,0.0689655172413793,0.306639288158795,FALSE,FALSE,0,0,NA,3,30,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0384","CroCro_0312","CroCro_0312","X-065","male","E",2018-05-23,2018,28,-0.862068965517241,0.0689655172413793,3.28815879534565,FALSE,FALSE,0,0,NA,4,30,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_5061","CroCro_4357","CroCro_4357",NA,"male","E",2018-05-30,2018,5,0.724137931034483,0.862068965517241,0.287474332648871,FALSE,FALSE,0,0,NA,3,30,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5601","E-166","E-166","CroCro_0838","male","E",2018-05-28,2018,1,1,1,1.15811088295688,FALSE,FALSE,0.03125,0,NA,6,30,47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4502","CroCro_0368","CroCro_0368",NA,"male","E",2018-07-13,2018,29,-1,0,0.158795345653662,FALSE,FALSE,0,0,NA,3,29,48,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5285","E-245","E-245","X-083","male","E",2019-07-25,2019,8,0.3,0.65,2.85284052019165,FALSE,FALSE,0.25,0,NA,4,21,32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_4150","CroCro_0368","CroCro_0368","CroCro_0838","male","E",2019-12-13,2019,20,-1,0,0.342231348391513,FALSE,FALSE,0.0146484375,0,NA,6,20,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5504","CroCro_0333","CroCro_0333",NA,"female","E",2019-12-21,2019,15,-0.473684210526316,0.263157894736842,0.476386036960986,FALSE,FALSE,0,0,NA,3,20,35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0385","CroCro_0333","CroCro_0333","X-083","male","E",2019-12-21,2019,15,-0.473684210526316,0.263157894736842,0.654346338124572,FALSE,FALSE,0,0,NA,4,20,35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0386","E-166","E-166","CroCro_0364","male","E",2020-01-16,2020,4,0.684210526315789,0.842105263157895,NA,FALSE,TRUE,0.0234375,0,NA,6,20,37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5631","E-166","E-166","CroCro_0364","male","E",2020-01-16,2020,4,0.684210526315789,0.842105263157895,NA,FALSE,TRUE,0.0234375,0,NA,6,20,37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4593","CroCro_4357","CroCro_4357","CroCro_4505","male","E",2020-01-30,2020,1,1,1,NA,FALSE,TRUE,0,0,NA,6,19,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_3874","CroCro_4357","CroCro_4357","CroCro_4505","male","E",2020-01-30,2020,1,1,1,NA,FALSE,TRUE,0,0,NA,6,19,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5223","E-184","E-184","L-202","female","E",2020-02-11,2020,10,0,0.5,NA,FALSE,TRUE,0,2,NA,6,19,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_0387","E-184","E-184","L-202","male","E",2020-02-11,2020,10,0,0.5,NA,FALSE,TRUE,0,0,NA,6,19,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_0388","CroCro_0312","CroCro_0312","CroCro_0838","male","E",2020-02-23,2020,17,-0.777777777777778,0.111111111111111,2.5927446954141,FALSE,FALSE,0.017578125,0,NA,6,19,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0389","CroCro_0380","CroCro_0380","CroCro_4505","male","E",2020-06-03,2020,14,-0.733333333333333,0.133333333333333,2.02874743326489,FALSE,FALSE,0.0009765625,0,NA,6,16,39,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0390","CroCro_0378","CroCro_0378","CroCro_1177","male","E",2020-08-02,2020,10,-0.2,0.4,NA,FALSE,TRUE,0,0,NA,4,16,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_0391","CroCro_5307","CroCro_5307","CroCro_4088","female","E",2020-08-10,2020,7,0.2,0.6,0.700889801505818,FALSE,FALSE,0,0,NA,6,16,39,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4361","CroCro_5725","CroCro_5725","CroCro_5137","female","E",2020-10-20,2020,1,1,1,0.145106091718001,FALSE,FALSE,0,0,NA,6,16,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0392","CroCro_5664","CroCro_5664","CroCro_4088","male","E",2020-11-02,2020,3,0.733333333333333,0.866666666666667,NA,FALSE,TRUE,0.001953125,0,NA,6,16,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_3889","CroCro_0368","CroCro_0368","X-083","female","E",2020-10-12,2020,16,-1,0,2.39014373716632,FALSE,FALSE,0,0,NA,4,16,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_5076","CroCro_0368","CroCro_0368",NA,"female","E",2020-10-12,2020,16,-1,0,3.45242984257358,FALSE,FALSE,0,0,NA,3,16,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_0393","CroCro_4184","CroCro_4184","CroCro_4505","female","E",2021-01-14,2021,4,0.6,0.8,NA,FALSE,TRUE,0.001953125,0,NA,6,16,43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5510","CroCro_4184","CroCro_4184","CroCro_4505","male","E",2021-01-14,2021,4,0.6,0.8,NA,FALSE,TRUE,0.001953125,0,NA,6,16,43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4972",NA,NA,NA,NA,"E",2020-10-25,2020,NA,NA,NA,0.344969199178645,FALSE,FALSE,0,0,NA,0,16,42,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4383","E-245","E-245",NA,"male","E",2021-03-25,2021,10,0.1,0.55,NA,FALSE,TRUE,0,0,NA,3,21,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4697","E-245","E-245",NA,"female","E",2021-03-25,2021,10,0.1,0.55,2.91033538672142,FALSE,FALSE,0,0,NA,3,21,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_3938","CroCro_5725","CroCro_5725",NA,"female","E",2021-04-13,2021,1,1,1,NA,FALSE,TRUE,0,3,NA,3,21,43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5818","CroCro_5725","CroCro_5725","CroCro_0838","male","E",2021-04-13,2021,1,1,1,NA,FALSE,TRUE,0.0078125,0,NA,6,21,43,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5122",NA,NA,NA,NA,"E",2021-05-01,2021,NA,NA,NA,0.276522929500342,FALSE,FALSE,0,0,NA,0,21,44,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5189","CroCro_4357","CroCro_4357",NA,"male","E",2021-05-01,2021,2,0.9,0.95,NA,FALSE,TRUE,0,0,NA,3,21,44,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4010",NA,NA,NA,NA,"E",2021-06-13,2021,NA,NA,NA,0.11772758384668,FALSE,FALSE,0,0,NA,0,22,45,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4662","CroCro_5307","CroCro_5307","CroCro_5137","female","E",2021-10-16,2021,9,0.272727272727273,0.636363636363636,NA,FALSE,TRUE,0.017578125,0,NA,6,23,44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4001","CroCro_5307","CroCro_5307",NA,"female","E",2021-10-16,2021,9,0.272727272727273,0.636363636363636,NA,FALSE,TRUE,0,0,NA,3,23,44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_3911","CroCro_5307","CroCro_5664","CroCro_5137","male","E",2021-10-16,2021,9,0.272727272727273,0.636363636363636,0.517453798767967,FALSE,FALSE,0.017578125,0,NA,6,23,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
